id,rle_mask
012b7b5cd0,78 24 178 25 279 25 380 25 481 25 582 25 683 25 784 25 885 25 986 25 1087 25 1188 25 1289 25 1390 25 1491 25 1592 25 1694 24 1795 24 1896 24 1997 24 2098 24 2199 24 2300 24 2401 24 2502 24 2603 24 2704 24 2805 24 2906 24 3007 24 3107 25 3209 24 3310 24 3411 24 3512 24 3613 24 3714 24 3814 25 3915 25 4016 25 4117 25 4218 25 4319 25 4420 25 4521 25 4622 25 4723 25 4823 26 4924 26 5025 26 5126 26 5227 26 5328 26 5429 26 5530 26 5631 26 5732 26 5833 26 5934 26 6035 26 6136 26 6237 26 6338 26 6439 26 6540 26 6641 26 6742 26 6843 26 6944 26 7045 26 7146 26 7247 26 7348 26 7449 26 7549 27 7650 27 7751 27 7852 27 7952 28 8054 27 8155 27 8256 27 8357 27 8459 26 8560 26 8660 27 8761 27 8862 27 8963 27 9064 27 9165 27 9266 27 9367 27 9468 27 9569 27 9670 27 9771 27 9872 27 9973 27 10074 27 10176 26
6e3a815b3e,
32b2140185,1 4140 4142 87 4243 74 4344 71 4445 67 4546 60 4647 56 4748 50 4849 41 4950 37 5051 33 5152 30 5253 27 5354 25 5455 22 5556 20 5657 18 5758 16 5859 14 5960 12 6061 11 6162 9 6264 6 6365 4
9ef364d6de,
8758e2ddb4,1 66 102 67 203 67 304 67 405 67 506 67 607 66 708 66 809 65 910 64 1011 64 1112 63 1213 63 1314 62 1415 62 1516 62 1617 61 1718 61 1819 61 1920 60 2021 60 2122 59 2223 59 2324 58 2425 57 2526 57 2627 56 2728 56 2829 55 2930 55 3031 54 3132 53 3233 53 3334 52 3435 52 3536 51 3637 51 3738 51 3839 50 3940 50 4041 50 4142 50 4243 49 4344 49 4445 49 4546 49 4647 49 4748 49 4849 49 4950 49 5051 49 5152 49 5253 49 5354 49 5455 49 5556 49 5657 48 5758 48 5859 47 5960 47 6061 46 6162 46 6263 45 6364 45 6465 44 6566 44 6667 43 6768 43 6869 42 6970 42 7071 41 7172 41 7273 40 7374 39 7475 39 7576 38 7677 38 7778 37 7879 36 7980 36 8081 35 8182 35 8283 35 8384 34 8485 34 8586 33 8687 33 8788 33 8889 33 8990 33 9091 33 9192 33 9293 33 9394 33 9495 34 9596 34 9697 34 9798 34 9899 35 10000 36 10101 35
39c584b10a,
0414cc3198,1 42 102 43 203 43 304 43 405 43 506 44 607 45 708 46 809 47 910 48 1011 49 1112 51 1213 53 1314 55 1415 57 1516 61 1617 67 1718 72 1819 74 1920 75 2021 76 2122 77 2223 78 2324 78 2425 79 2526 80 2627 80 2728 80 2829 81 2930 81 3031 82 3132 82 3233 83 3334 83 3435 83 3536 84 3637 84 3738 84 3839 85 3940 85 4041 85 4142 86 4243 86 4344 86 4445 87 4546 87 4647 87 4748 87 4849 88 4950 88 5051 88 5152 88 5253 89 5354 89 5455 89 5556 89 5657 90 5758 90 5859 90 5960 91 6061 91 6162 91 6263 92 6364 92 6465 92 6566 92 6667 92 6768 93 6869 93 6970 93 7071 93 7172 93 7273 94 7374 94 7475 94 7576 94 7677 95 7778 95 7879 95 7980 95 8081 95 8182 95 8283 95 8384 95 8485 95 8586 95 8687 95 8788 95 8889 95 8990 95 9091 95 9192 95 9293 95 9394 94 9495 94 9596 93 9697 93 9798 92 9899 90 10000 90 10101 90
27b4cbac34,201 1 301 3 402 3 502 4 602 5 702 6 801 8 900 10 998 13 1097 15 1197 16 1298 16 1398 17 1497 19 1598 19 1698 20 1799 20 1899 21 2000 21 2101 21 2202 21 2302 22 2403 22 2504 22 2604 23 2705 23 2806 23 2907 23 3008 23 3109 23 3210 23 3311 23 3412 23 3513 23 3614 23 3716 22 3817 22 3919 21 4020 21 4122 20 4224 19 4326 18 4428 17 4530 16 4632 15 4734 14 4835 14 4937 13 5038 13 5139 13 5242 11 5344 6 5352 1
fdb24056fe,
d27b85e7c0,
0759b4c0a6,
b7c0062406,
6402f3af25,62 40 162 41 262 42 363 42 464 42 565 42 666 42 767 42 868 42 969 42 1069 43 1170 43 1269 44 1367 45 1468 44 1568 45 1669 44 1770 44 1870 45 1971 44 2072 43 2173 42 2275 13 2290 20 2377 10 2392 17 2479 7 2494 15 2582 1 2596 13 2697 14 2799 14 2900 14 3001 14 3103 13 3204 12 3306 10 3408 8 3512 3
8b63b67722,44 58 144 59 244 60 345 60 443 63 542 65 642 66 742 67 842 68 942 69 1043 69 1143 70 1244 70 1345 70 1446 70 1547 70 1648 70 1749 70 1850 70 1952 69 2053 69 2154 69 2256 68 2357 68 2458 68 2559 68 2661 67 2762 67 2864 66 2966 65 3067 65 3169 64 3271 63 3372 63 3474 62 3576 61 3678 60 3779 60 3881 59 3983 58 4084 58 4186 57 4288 56 4390 55 4492 54 4594 53 4696 52 4798 51 4899 51 5001 50 5103 49 5205 48 5307 47 5408 47 5510 46 5612 45 5714 44 5816 43 5918 42 6021 40 6123 39 6225 38 6327 37 6430 35 6533 33 6636 31 6738 30 6841 28 6944 26 7047 24 7150 22 7254 19 7357 17 7462 13 7565 11 7667 10 7769 9 7876 3 7978 1
f2cafb648c,
84cf0b50cf,
4c822aca6a,14 88 114 89 214 90 315 90 416 90 517 90 618 90 718 91 819 91 920 91 1020 92 1121 92 1221 93 1322 93 1422 94 1523 94 1624 94 1724 95 1825 95 1926 95 2027 95 2128 95 2230 94 2331 94 2432 94 2533 94 2634 94 2735 94 2836 94 2937 94 3037 95 3138 95 3239 95 3341 94 3442 94 3544 93 3646 92 3748 91 3850 90 3952 89 4054 88 4155 88 4256 88 4357 88 4458 88 4559 88 4659 89 4760 89 4860 90 4961 90 5062 90 5162 91 5263 91 5364 91 5464 92 5565 92 5666 92 5767 92 5867 93 5967 94 6068 94 6168 95 6269 95 6369 96 6470 96 6570 97 6670 98 6769 3433
bb6179387e,
7c9770ad2a,
52449a1c2a,95 7 194 9 295 9 396 9 497 9 598 9 698 10 798 11 900 10 1001 10 1102 10 1203 10 1304 10 1405 10 1506 10 1607 10 1708 10 1809 10 1909 11 2010 11 2111 11 2211 12 2312 12 2412 13 2511 15 2611 16 2711 17 2811 18 2910 20 3009 22 3108 24 3207 26 3306 28 3405 30 3504 32 3603 34 3701 37 3801 38 3900 40 4000 41 4099 43 4199 44 4298 46 4398 47 4497 49 4597 50 4697 51 4797 52 4897 53 4996 55 5097 55 5197 56 5298 56 5398 57 5499 57 5600 57 5701 57 5802 57 5903 57 6004 57 6105 57 6207 56 6309 55 6411 54 6513 53 6615 52 6718 50 6820 49 6923 47 7025 46 7129 43 7232 41 7336 38 7441 34 7546 30 7650 27 7754 24 7860 19 7964 15 8073 1 8079 1
0706b7541a,
131fe6a1fe,
fd66ad582d,5856 3 5956 4 6055 6 6154 8 6253 10 6353 11 6453 12 6553 13 6653 14 6753 15 6852 17 6950 20 7047 24 7144 28 7242 31 7341 33 7440 35 7539 37 7639 38 7739 39 7838 41 7938 42 8038 43 8137 45 8237 46 8336 48 8436 49 8535 51 8635 52 8734 54 8834 55 8934 56 9034 57 9134 58 9234 59 9334 60 9434 61 9535 61 9635 62 9735 63 9835 64 9936 64 10037 64 10138 64
bcc816b619,
2380869b24,18 84 119 84 220 84 322 83 423 83 525 82 628 80 731 78 834 76 937 74 1040 72 1143 70 1246 68 1348 67 1451 65 1553 64 1654 64 1756 63 1857 63 1958 63 2059 63 2159 64 2260 64 2361 64 2461 65 2562 65 2662 66 2763 66 2862 68 2961 70 3060 72 3160 73 3260 74 3361 74 3461 75 3562 75 3663 75 3764 75 3864 76 3965 76 4066 76 4167 76 4268 76 4369 76 4469 77 4570 77 4671 77 4772 77 4872 78 4973 78 5073 79 5174 79 5275 79 5375 80 5475 81 5575 82 5675 83 5776 83 5876 84 5974 87 6075 87 6175 88 6276 88 6377 88 6478 88 6579 88 6681 87 6782 87 6886 84 6989 82 7092 80 7195 78 7297 77 7398 77 7499 77 7600 77 7702 76 7803 76 7904 76 8005 76 8107 75 8210 73 8312 72 8414 71 8517 69 8620 67 8722 66 8825 64 8927 63 9030 61 9132 60 9234 59 9337 57 9440 55 9542 54 9645 52 9748 50 9850 49 9951 49 10053 48 10154 48
2a18b725e4,
fb0b7686a2,7120 4 7220 6 7320 8 7421 8 7522 8 7623 8 7724 8 7826 6 7927 5 8030 1
5fb0953e0b,
be147b0ef2,
cb11801fc4,1184 23 1278 36 1368 47 1447 2 1454 62 1535 82 1627 91 1719 5049 6770 99 6873 97 6976 95 7079 93 7181 92 7283 91 7386 89 7489 87 7592 85 7694 84 7797 82 7899 81 8002 79 8104 78 8207 76 8309 75 8412 73 8514 72 8616 71 8719 69 8821 68 8923 67 9025 66 9127 65 9229 64 9332 62 9433 62 9535 61 9637 60 9739 59 9841 58 9943 57 10044 57 10145 57
fca169873a,
a90d339e39,3 4 103 3 203 2 304 1
6e8d40dc65,
4869d25c05,1 5958 5960 98 6061 95 6162 94 6263 92 6364 91 6465 89 6566 87 6667 85 6768 81 6869 75 6970 69 7071 52 7172 46 7273 42 7374 39 7475 36 7576 34 7677 32 7778 28 7879 24 7980 15 8082 7
4f42f2193a,6564 1 6660 7 6756 12 6853 16 6941 1 6952 18 7036 35 7135 37 7235 38 7335 39 7436 39 7537 39 7638 39 7740 38 7842 37 7944 36 8048 33 8152 30 8255 28 8357 27 8459 26 8561 25 8663 24 8765 23 8867 22 8969 21 9070 21 9172 20 9274 19 9376 18 9478 17 9580 16 9682 15 9784 14 9885 14 9986 14 10088 13 10189 13
838f5e53b9,
0573ed7a7b,1 45 102 46 203 46 304 45 405 45 507 43 608 42 712 37 814 34 916 30 1017 28 1119 26 1220 26 1320 26 1421 26 1522 26 1623 26 1724 26 1826 25 1927 26 2028 26 2129 26 2230 27 2331 27 2431 27 2531 28 2631 28 2731 28 2830 24 2930 24 3031 22 3132 20 3233 18 3334 13 3435 9 3536 8 3637 7 3738 6 3840 5
9e8723bca5,
c514a65854,
c9a3cb97e5,2426 1 2527 5 2627 7 2728 8 2829 10 2930 15 3031 16 3132 17 3233 18 3334 18 3435 18 3536 18 3637 17 3738 17 3839 17 3940 17 4041 18 4142 18 4243 18 4344 18 4445 19 4546 19 4647 20 4748 20 4849 21 4950 22 5051 22 5152 23 5253 24 5354 25 5455 26 5556 27 5657 29 5758 36 5859 41 5960 44 6014 3 6061 59 6162 60 6240 9 6263 63 6334 17 6364 89 6465 89 6566 88 6656 2 6667 89 6757 4 6768 95 6869 95 6970 96 7071 96 7172 96 7273 96 7374 96 7473 1 7475 96 7574 1 7576 97 7675 1 7677 100 7778 100 7879 2323
934fcb3879,
fbbd320627,3761 19 3860 26 3958 35 4055 45 4152 53 4250 60 4349 63 4448 65 4547 67 4647 69 4748 69 4849 70 4950 71 5051 72 5152 73 5253 74 5354 75 5455 76 5556 77 5657 78 5758 79 5859 80 5960 81 6061 82 6162 84 6263 85 6364 86 6465 87 6566 88 6667 89 6768 90 6869 91 6970 91 7071 92 7172 92 7273 92 7374 92 7475 92 7576 92 7677 92 7778 92 7879 93 7980 94 8081 94 8182 95 8283 95 8384 95 8485 95 8586 95 8687 95 8788 94 8889 93 8990 92 9091 91 9192 91 9293 90 9394 90 9495 90 9596 89 9697 89 9798 88 9899 88 10000 88 10101 87
37941ad573,
bea5fee80f,
36e8817ef5,54 48 154 49 255 49 357 48 459 47 560 47 662 46 763 46 865 45 967 44 1069 43 1172 41 1274 40 1376 39 1478 38 1580 37 1682 36 1783 36 1885 35 1987 34 2089 33 2190 33 2292 32 2394 31 2496 30 2598 29 2701 27 2803 26 2905 25 3007 24 3109 23 3210 23 3312 22 3414 21 3515 21 3616 21 3718 20 3820 19 3922 18 4025 16 4128 14 4230 13 4333 11 4435 10 4538 8 4642 5 4746 1
b5a137afa4,899 2 995 1 999 5 1094 12 1196 12 1295 13 1373 6 1394 17 1475 6 1485 30 1574 43 1673 45 1761 7 1771 48 1858 62 1958 63 2057 65 2156 67 2243 7 2255 69 2338 14 2355 70 2435 18 2454 72 2535 92 2634 94 2729 1 2732 97 2830 100 2931 6545 9479 97 9582 93 9684 87 9786 85 9885 85 9989 82 10090 81 10192 10
c52c863224,
f22fc5bff8,1 49 102 51 203 51 304 50 405 50 506 51 607 50 708 50 809 49 910 47 1011 45 1112 6 1138 15 1214 1
8b7a361aaf,
94baa78d86,
3b1004b99a,3840 4 3941 8 4041 11 4142 13 4243 14 4344 16 4445 17 4546 17 4647 19 4748 20 4849 21 4950 21 5051 22 5091 5 5152 22 5192 6 5253 25 5280 2 5294 5 5354 30 5390 1 5395 5 5455 30 5490 11 5556 46 5657 47 5758 50 5859 51 5960 52 6061 52 6162 53 6263 53 6364 54 6465 54 6566 55 6667 55 6768 56 6869 57 6970 57 7071 58 7172 58 7273 59 7374 59 7475 59 7573 2 7576 59 7669 2 7674 2 7677 59 7769 8 7778 38 7820 17 7869 46 7923 15 7970 45 8025 13 8071 44 8127 12 8172 43 8229 10 8273 43 8330 6 8373 44 8433 3 8474 43 8572 45 8672 43 8772 42 8874 41 8976 40 9077 38 9175 39 9276 38 9377 36 9478 36 9581 33 9683 31 9783 31 9883 31 9985 30 10086 29 10189 13
34b01f1639,2930 8 3031 17 3132 28 3233 34 3334 48 3435 68 3536 73 3637 88 3738 97 3839 100 3940 6262
c8ea9fc5cb,3024 4 3121 7 3218 14 3314 20 3411 24 3509 27 3607 30 3703 35 3798 41 3896 44 3991 50 4079 4 4087 55 4177 66 4276 68 4371 74 4469 77 4564 83 4662 86 4750 8 4761 88 4850 100 4951 5251
6724070ec9,
73c97fc400,90 12 191 12 291 13 391 14 491 15 589 18 688 20 787 22 887 23 986 25 1086 26 1185 28 1280 34 1378 37 1476 40 1575 42 1673 45 1773 46 1872 48 1971 50 2070 52 2169 54 2268 56 2367 58 2466 60 2565 62 2666 58 2725 2 2766 55 2867 51 2968 46 3069 43 3170 41 3271 38 3372 34 3473 30 3574 26 3675 23 3777 18 3879 1 3882 11 3985 5
8688aa6acb,49 53 149 54 250 54 350 55 449 57 547 60 645 63 743 66 841 69 938 73 1035 77 1132 81 1227 87 1327 88 1428 88 1528 89 1629 89 1730 89 1832 88 1934 87 2041 81 2146 77 2265 59 2372 53 2479 47 2588 39 2698 30 2808 21 2917 13 3024 3 3028 2
64dba827d6,
4961bb7a3b,
02be61df2b,
3496c1d5b3,96 6 196 7 297 7 395 2 398 7 495 11 596 11 698 10 799 10 901 9 1002 9 1105 7 1210 3 1312 1
e4096090e6,8887 1 8984 6 9082 9 9180 12 9278 15 9374 20 9469 26 9566 30 9661 36 9758 40 9858 41 9958 42 10059 42 10159 43
2d1bc23321,1 3333 3335 100 3442 94 3546 91 3648 90 3751 88 3855 85 3958 83 4061 81 4164 79 4266 78 4369 76 4472 74 4575 72 4678 70 4781 68 4884 66 4987 64 5091 61 5194 59 5297 57 5400 55 5502 54 5605 52 5707 51 5809 50 5911 49 6012 49 6114 48 6215 48 6317 47 6418 47 6519 47 6620 47 6721 47 6822 47 6923 47 7025 46 7126 46 7228 45 7329 45 7431 44 7532 44 7634 43 7735 43 7836 43 7937 43 8038 43 8139 43 8240 43 8341 43 8442 43 8543 43 8644 43 8745 43 8845 44 8945 45 9044 47 9143 49 9243 50 9343 51 9444 51 9545 51 9646 51 9747 51 9848 51 9949 51 10049 52 10151 51
c90712e934,82 20 182 21 283 21 384 21 485 21 586 21 687 21 788 21 889 21 990 21 1091 21 1191 22 1292 22 1393 22 1493 23 1594 23 1694 24 1795 24 1895 25 1996 25 2096 26 2197 26 2297 27 2398 27 2499 27 2599 28 2700 28 2801 28 2902 28 3003 28 3104 28 3205 28 3305 29 3406 29 3507 29 3608 29 3709 29 3810 29 3912 28 4013 28 4114 28 4215 28 4317 27 4418 27 4519 27 4620 27 4721 27 4822 27 4923 27 5024 27 5125 27 5226 27 5327 27 5428 27 5529 27 5630 27 5731 27 5832 27 5933 27 6033 28 6134 28 6235 28 6335 29 6436 29 6536 30 6636 31 6737 31 6837 32 6937 33 7037 34 7138 34 7239 34 7339 35 7440 35 7541 35 7642 35 7743 35 7845 34 7946 34 8048 33 8149 33 8251 32 8352 32 8453 32 8554 32 8655 32 8756 32 8857 32 8957 33 9058 33 9159 33 9259 34 9360 34 9461 34 9562 34 9663 34 9764 34 9865 34 9967 33 10068 33 10170 32
6169381013,3332 2 3432 3 3533 3 3633 4 3734 4 3835 4 3935 5 4036 5 4137 5 4238 5 4339 5 4440 5 4541 5 4642 5 4742 6 4843 6 4944 6 5045 6 5145 7 5246 7 5346 8 5447 8 5548 8 5648 9 5749 9 5850 9 5950 10 6050 11 6151 11 6251 12 6351 13 6451 14 6552 14 6652 15 6753 15 6854 15 6955 15 7055 16 7155 17 7255 18 7355 19 7455 20 7555 21 7655 22 7756 22 7856 23 7956 24 8057 24 8157 25 8258 25 8358 26 8458 27 8559 27 8660 27 8760 28 8860 29 8961 29 9061 30 9161 31 9261 32 9361 33 9462 33 9563 33 9663 34 9763 35 9864 35 9965 35 10066 35 10167 35
e85a720f91,1 5756 5758 100 5859 94 5958 1 5960 85 6061 86 6162 86 6263 76 6364 69 6434 2 6465 67 6535 2 6566 67 6667 61 6768 50 6821 3 6870 7 6884 5 6893 22 6997 18 7102 10
b278cc6326,
51a98a8f3a,
60dfd16b68,
81989809aa,1 3232 3234 100 3355 80 3461 75 3565 72 3669 69 3773 66 3878 62 3983 58 4087 55 4191 52 4294 50 4397 48 4500 46 4603 44 4705 43 4808 41 4911 39 5014 37 5116 36 5219 34 5321 33 5425 30 5529 27 5631 26 5734 24 5836 23 5938 22 6040 21 6142 20 6245 18 6347 17 6449 16 6552 14 6654 13 6757 11 6859 10 6962 8 7066 4
bc0ea15b81,
a60d8f7fbe,
6c16057cd7,6563 2 6660 7 6755 13 6852 17 6941 5 6948 22 7037 34 7135 37 7236 37 7336 38 7437 38 7538 38 7639 38 7740 38 7842 37 7944 36 8048 33 8151 31 8254 29 8357 27 8459 26 8561 25 8663 24 8765 23 8867 22 8968 22 9070 21 9172 20 9274 19 9376 18 9477 18 9579 17 9682 15 9784 14 9885 14 9986 14 10088 13 10189 13
96ce456813,3167 8 3264 24 3362 37 3441 8 3457 58 3537 84 3638 88 3738 93 3839 97 3940 6262
9dfb81996b,
805a279a36,1 84 102 85 203 86 304 87 405 89 506 92 607 95 708 96 809 97 910 99 1011 100 1112 7069 8182 99 8283 93 8384 91 8485 89 8586 88 8687 87 8788 87 8889 87 8990 86 9091 86 9192 85 9293 83 9394 47 9444 32 9495 42 9548 28 9596 41 9654 10 9667 9 9697 41 9758 6 9798 40 9859 6 9899 38 9962 2 10000 38 10101 37
f84783b31a,
d367a6e845,
ef06e29142,
9092dfb9de,
e57b99c9b4,6290 13 6389 19 6489 24 6590 28 6690 34 6791 50 6892 52 6993 56 7094 60 7196 62 7297 68 7399 71 7500 74 7601 75 7702 76 7804 75 7905 75 8005 76 8106 76 8207 76 8307 77 8408 77 8509 77 8610 77 8711 77 8812 77 8913 77 9014 77 9116 76 9217 76 9318 76 9420 75 9521 75 9622 75 9724 74 9825 74 9930 70 10032 69 10135 67
720b810ecc,
4d3eeda971,
d1a15c65a2,4443 1 4542 4 4641 6 4740 8 4839 10 4937 13 5035 16 5133 19 5228 25 5325 29 5421 34 5514 42 5611 46 5709 49 5807 52 5905 55 6004 57 6103 59 6203 60 6304 60 6405 60 6505 61 6604 63 6703 65 6802 67 6900 70 6991 80 7088 84 7187 86 7285 89 7385 90 7485 91 7583 94 7680 2522
a38c6bd807,1 8148 8152 96 8255 27 8283 65 8357 24 8384 64 8459 22 8485 64 8560 21 8586 63 8661 21 8687 63 8763 20 8788 63 8863 21 8889 63 8964 21 8990 64 9064 22 9091 65 9164 23 9192 96 9293 96 9394 95 9495 94 9597 87 9699 86 9805 1 9819 65 9924 60 10027 57 10129 56
a336eeacdf,
48da4541cc,
782a4a89f1,3868 3 3967 7 4067 9 4168 9 4268 11 4369 11 4470 11 4570 12 4671 13 4771 14 4871 15 4972 15 5072 17 5172 18 5272 19 5373 19 5474 19 5574 18 5674 19 5773 20 5872 22 5972 23 6069 27 6167 30 6263 35 6364 35 6465 35 6566 35 6667 35 6768 34 6869 33 6970 32 7071 30 7172 29 7273 28 7374 26 7475 25 7576 24 7677 23 7778 21 7879 20 7980 20 8081 20 8182 20 8283 20 8384 20 8485 21 8586 22 8687 23 8788 23 8889 24 8990 24 9091 25 9192 25 9293 25 9394 25 9495 25 9596 25 9697 24 9798 23 9899 23 10000 22 10101 22
6134054093,1 87 102 88 203 89 304 89 405 89 506 89 607 88 708 88 809 87 910 86 1011 85 1112 84 1213 84 1314 83 1415 83 1516 83 1617 82 1718 82 1819 81 1920 81 2021 81 2122 81 2223 80 2324 80 2425 79 2526 78 2627 77 2728 77 2829 75 2930 74 3031 73 3132 71 3233 69 3334 68 3435 67 3536 67 3637 66 3738 66 3839 66 3940 67 4041 67 4142 67 4243 68 4344 68 4445 67 4546 67 4647 67 4748 67 4849 66 4950 66 5051 66 5152 66 5253 65 5354 65 5455 64 5556 64 5657 63 5758 62 5859 61 5960 60 6061 60 6162 59 6263 58 6364 58 6465 57 6566 57 6667 56 6768 56 6869 55 6970 55 7071 54 7172 54 7273 53 7374 52 7475 52 7576 51 7677 47 7778 47 7879 46 7980 46 8081 46 8182 46 8283 46 8384 46 8485 46 8586 46 8687 45 8788 45 8889 45 8990 45 9091 45 9192 46 9293 46 9394 46 9495 46 9596 46 9697 45 9798 45 9899 45 10000 45 10101 44
4b9c05eb80,2423 1 2521 5 2619 8 2717 11 2815 14 2912 18 3009 22 3108 24 3206 27 3304 30 3403 32 3501 35 3600 37 3699 39 3798 41 3898 42 3997 44 4096 46 4195 48 4294 50 4392 53 4490 56 4588 59 4686 62 4785 64 4883 67 4982 69 5081 71 5180 73 5280 74 5381 74 5482 74 5582 75 5683 75 5783 76 5884 76 5984 77 6085 77 6186 77 6287 77 6388 77 6489 77 6590 77 6690 78 6790 79 6890 80 6989 82 7088 84 7188 85 7286 88 7384 91 7481 95 7577 2625
23a74b714e,
e5121874bb,
bbf8b15a50,
ce9b8cc11e,
6e807dbef1,
e907b958e2,
a0c81d2a79,20 82 121 82 221 83 322 83 422 84 523 84 623 85 724 85 824 86 924 87 1024 88 1124 89 1224 90 1324 91 1424 92 1524 93 1624 94 1724 95 1824 96 1924 97 2024 98 2124 906 3031 98 3130 1 3132 72 3213 15 3231 1 3233 70 3316 4 3323 6 3332 1 3334 69 3425 4 3435 69 3536 68 3637 68 3738 67 3839 67 3940 68 4041 68 4142 68 4243 68 4344 68 4445 68 4546 68 4647 69 4748 69 4849 69 4950 69 5051 70 5152 70 5253 70 5354 70 5455 70 5556 71 5657 71 5758 71 5859 71 5960 71 6061 71 6162 72 6263 72 6364 72 6465 71 6566 71 6667 72 6768 73 6869 75 6970 75 7071 76 7172 76 7273 77 7374 78 7475 79 7576 79 7677 79 7778 79 7879 80 7980 79 8081 79 8182 79 8283 79 8384 78 8485 78 8586 77 8687 76 8788 75 8889 74 8990 72 9091 71 9192 69 9293 68 9394 66 9495 65 9596 63 9697 62 9798 60 9899 59 10000 59 10101 58
a48ffd1f27,1 88 102 88 203 88 304 88 405 88 506 88 607 88 708 88 809 87 910 87 1011 87 1112 86 1213 86 1314 86 1415 86 1516 87 1617 87 1718 87 1819 87 1920 87 2021 87 2122 87 2223 87 2324 87 2425 86 2526 86 2627 86 2728 86 2829 85 2930 85 3031 84 3132 84 3233 84 3334 83 3435 83 3536 83 3637 83 3738 83 3839 83 3940 83 4041 83 4142 82 4243 82 4344 81 4445 81 4546 80 4647 80 4748 80 4849 80 4950 80 5051 80 5152 80 5253 80 5354 81 5455 81 5556 81 5657 82 5758 82 5859 83 5960 83 6061 84 6162 84 6263 85 6364 85 6465 86 6566 86 6667 87 6768 87 6869 87 6970 88 7071 88 7172 88 7273 89 7374 89 7475 89 7576 90 7677 90 7778 90 7879 91 7980 91 8081 92 8182 92 8283 92 8384 93 8485 94 8586 94 8687 95 8788 95 8889 95 8990 96 9091 96 9192 97 9293 98 9394 99 9495 100 9596 606
6b8ac65560,31 71 131 72 232 72 332 73 433 73 534 73 635 73 736 73 837 73 937 74 1038 74 1139 74 1239 75 1340 75 1440 76 1540 77 1641 77 1741 78 1841 79 1941 80 2042 80 2142 81 2242 82 2342 83 2442 84 2542 85 2642 86 2742 87 2841 89 2941 90 3041 91 3142 89 3242 88 3342 88 3442 87 3542 86 3642 85 3742 84 3842 84 3941 84 4041 83 4142 81 4243 79 4344 77 4445 75 4546 72 4647 71 4748 70 4849 69 4950 68 5051 68 5152 67 5253 67 5354 66 5455 66 5556 65 5657 65 5758 64 5859 64 5960 64 6061 63 6162 18 6184 41 6263 16 6288 38 6364 15 6391 36 6465 14 6493 35 6566 14 6595 34 6667 13 6697 33 6768 13 6799 32 6869 13 6902 29 6970 12 7005 26 7071 11 7109 22 7172 11 7213 17 7273 10 7317 11 7374 9 7475 9 7576 8 7677 8 7778 8 7879 6 7980 4 8081 3
6032385d55,
2447b1e3fa,
bca0070a77,1113 1 1214 4 1314 6 1415 7 1516 8 1617 8 1718 8 1819 8 1920 8 2021 8 2122 7 2223 7 2325 5 2426 2
ce59600cfa,
fe5fdd7979,14 88 114 89 214 90 315 90 415 91 516 91 616 92 717 92 818 92 919 92 1020 92 1121 92 1222 92 1323 92 1424 92 1526 91 1627 91 1728 91 1828 92 1929 92 2030 92 2131 92 2232 92 2333 92 2434 92 2535 92 2636 92 2737 92 2838 92 2939 92 3039 93 3140 93 3240 94 3341 94 3441 95 3541 96 3641 97 3740 6462
04a60b7e45,
b722380b7f,787 4 875 34 969 42 1066 46 1163 50 1261 53 1358 57 1456 60 1552 65 1648 70 1746 73 1845 75 1944 77 2043 79 2142 81 2240 84 2331 7871
c218b0d187,6912 29 7007 42 7104 51 7203 59 7303 70 7402 73 7502 74 7601 76 7700 78 7799 80 7899 81 8000 81 8101 81 8202 81 8303 81 8405 80 8507 79 8609 78 8715 73 8826 63 8931 59 9034 57 9140 52 9244 49 9347 47 9449 46 9551 45 9653 44 9755 43 9857 42 9958 42 10060 41 10161 41
821c36cd97,
c5172e6af4,103 4 203 6 304 5 405 6 506 6 607 7 708 7 809 8 910 9 1011 10 1112 11 1213 12 1314 13 1415 14 1516 15 1617 16 1718 17 1819 17 1920 17 2021 17 2122 17 2223 17 2324 16 2425 15 2526 14 2627 13 2728 13 2829 12 2930 12 3031 12 3132 12 3233 13 3334 13 3435 13 3536 13 3637 13 3738 13 3839 14 3940 14 4041 14 4142 14 4243 14 4344 14 4445 14 4546 13 4647 13 4748 13 4849 13 4950 13 5051 13 5152 13 5253 14 5354 14 5455 15 5556 16 5657 17 5758 17 5859 17 5960 17 6061 17 6162 17 6263 16 6364 15 6465 14 6567 8 6670 1
551cb1b843,1 46 102 47 203 47 304 47 405 47 506 46 607 46 708 45 809 44 910 43 1011 43 1112 42 1213 42 1314 41 1415 41 1516 40 1617 40 1718 39 1819 39 1920 38 2021 38 2122 38 2223 37 2324 37 2425 36 2526 36 2627 35 2728 35 2829 35 2930 34 3031 34 3132 33 3233 33 3334 33 3435 32 3536 32 3637 32 3738 31 3839 31 3940 30 4041 29 4142 29 4243 28 4344 27 4445 26 4546 25 4647 25 4748 24 4849 23 4950 22 5051 21 5152 21 5253 20 5354 20 5455 19 5556 18 5657 18 5758 17 5859 17 5960 16 6061 16 6162 15 6263 15 6364 14 6465 13 6566 13 6667 12 6768 12 6869 11 6970 11 7071 11 7172 10 7273 10 7374 10 7475 10 7576 10 7677 10 7778 10 7879 10 7980 11 8081 11 8182 11 8283 12 8384 12 8485 13 8586 14 8687 14 8788 15 8889 16 8990 16 9091 16 9192 16 9293 16 9394 16 9495 16 9596 15 9697 14 9798 13 9899 12 10000 13 10101 12
e594ef45fc,
ac2468e7b2,
